# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
6041,1654762376.2803235,12738.1,39838720,-3.0249881744384766,1812.2235107421875,-83.7438735961914,-89.61422729492188,19.697025299072266,-13.82667064666748,64
6042,1654762377.8986964,12738.1,39843840,27.105640411376953,1807.0218505859375,-171.7359619140625,-166.90280151367188,9.151773452758789,-13.984935760498047,64
6043,1654762379.4083111,12738.1,39848960,-9.195937156677246,1877.120361328125,44.52587890625,6.033199310302734,52.490325927734375,-13.997648239135742,64
6044,1654762381.0574064,12743.1,39854080,32.610313415527344,1707.8529052734375,-118.81874084472656,-119.67511749267578,15.02563190460205,-14.169256210327148,64
6045,1654762382.6078353,12743.1,39859200,60.90666961669922,1990.9068603515625,-129.65220642089844,-141.38534545898438,25.90789031982422,-14.174749374389648,64
6046,1654762384.3736396,12743.1,39864320,36.99158477783203,1676.280517578125,566.8576049804688,456.9310607910156,124.11726379394531,-14.1907377243042,64
6047,1654762385.871897,12748.1,39869440,24.802352905273438,1808.6131591796875,0.5966501235961914,-24.205852508544922,38.97914123535156,-14.17663860321045,64
6048,1654762387.474163,12748.1,39874560,0.6596372127532959,1960.5902099609375,51.23600769042969,32.42148208618164,33.01055145263672,-14.196029663085938,64
6049,1654762389.178787,12748.1,39879680,19.959562301635742,1670.6875,194.47592163085938,162.72508239746094,45.97998809814453,-14.22916316986084,64
6050,1654762390.857237,12753.1,39884800,49.79146957397461,2026.605712890625,19.658193588256836,-26.066532135009766,59.945518493652344,-14.220792770385742,64
6051,1654762392.5332527,12753.1,39889920,9.689809799194336,1682.3709716796875,107.59422302246094,83.84169006347656,38.135494232177734,-14.38296890258789,64
6052,1654762394.033221,12753.1,39895040,68.84591674804688,1997.2552490234375,145.47210693359375,108.55482482910156,51.22936248779297,-14.312076568603516,64
6053,1654762395.7116733,12758.1,39900160,29.59857940673828,2090.48486328125,-70.02251434326172,-93.32217407226562,37.51043701171875,-14.210776329040527,64
6054,1654762397.3120532,12758.1,39905280,-5.1483941078186035,1711.8382568359375,91.2349624633789,58.75422668457031,46.680824279785156,-14.200090408325195,64
6055,1654762398.9118285,12758.1,39910400,27.184410095214844,1963.3753662109375,-416.8486328125,-415.673583984375,13.024667739868164,-14.19972038269043,64
6056,1654762400.4559662,12763.1,39915520,119.31896209716797,1698.083251953125,292.41558837890625,248.05023193359375,58.57758331298828,-14.212207794189453,64
6057,1654762401.9897733,12763.1,39920640,47.67760467529297,1877.1527099609375,-68.047119140625,-101.7486572265625,47.862545013427734,-14.161004066467285,64
6058,1654762403.5668104,12763.1,39925760,14.163642883300781,1698.2578125,78.67513275146484,52.942169189453125,39.9248046875,-14.191842079162598,64
6059,1654762406.7703848,12768.1,39936000,120.55856323242188,1788.4921875,-61.002723693847656,-68.74998474121094,21.906280517578125,-14.159019470214844,64
6060,1654762408.368168,12768.1,39941120,43.015708923339844,1676.90234375,-53.29728698730469,-63.31813049316406,24.256019592285156,-14.235174179077148,64
6061,1654762409.9337497,12768.1,39946240,88.88390350341797,1821.6051025390625,879.6267700195312,636.511474609375,257.46636962890625,-14.35107135772705,64
6062,1654762411.6453874,12773.1,39951360,73.60990142822266,1638.210205078125,-233.40802001953125,-229.49819946289062,10.475204467773438,-14.385028839111328,64
6063,1654762413.3269591,12773.1,39956480,63.969810485839844,1658.8160400390625,163.82676696777344,127.75940704345703,50.495758056640625,-14.428394317626953,64
6064,1654762414.9171934,12773.1,39961600,43.0900993347168,1898.1805419921875,170.04306030273438,125.33625793457031,59.1551513671875,-14.44835376739502,64
6065,1654762416.5046008,12778.1,39966720,49.58466339111328,1810.9515380859375,-176.62608337402344,-177.06521606445312,14.926189422607422,-14.48706340789795,64
6066,1654762418.2263572,12778.1,39971840,122.92800903320312,1754.7421875,-101.77484893798828,-102.65093994140625,15.388764381408691,-14.512672424316406,64
6067,1654762419.838584,12778.1,39976960,26.609832763671875,1994.251220703125,155.56080627441406,131.23867797851562,38.93229675292969,-14.610166549682617,64
6068,1654762421.449071,12783.1,39982080,15.257513046264648,1914.8997802734375,18.73227310180664,-12.767616271972656,46.09315490722656,-14.593266487121582,64
6069,1654762423.056475,12783.1,39987200,30.439815521240234,1616.2996826171875,135.3883056640625,102.82145690917969,47.14960861206055,-14.58276081085205,64
6070,1654762424.6797352,12783.1,39992320,62.38871765136719,1877.271484375,-64.384765625,-82.66313171386719,32.8963623046875,-14.617997169494629,64
6071,1654762426.3996272,12788.1,39997440,30.700111389160156,1536.502197265625,191.63954162597656,163.77224731445312,42.414459228515625,-14.54716682434082,64
6072,1654762428.0094447,12788.1,40002560,97.52666473388672,1805.8441162109375,508.3032531738281,411.6962890625,111.07122802734375,-14.464268684387207,64
6073,1654762429.541262,12788.1,40007680,41.13808822631836,1648.2879638671875,-279.63323974609375,-300.1814270019531,35.01478576660156,-14.46662425994873,64
6074,1654762431.165028,12793.1,40012800,-1.7652487754821777,2002.0965576171875,-85.8179931640625,-104.33309936523438,33.018150329589844,-14.503044128417969,64
6075,1654762432.8811173,12793.1,40017920,24.219837188720703,1859.1988525390625,43.58715057373047,3.4713897705078125,54.62959671020508,-14.513833999633789,64
6076,1654762434.5210497,12793.1,40023040,-4.334600448608398,1667.88671875,-217.95098876953125,-211.46575927734375,8.163812637329102,-14.64904499053955,64
6077,1654762436.1040215,12798.2,40028160,86.41555786132812,1780.8134765625,179.3992156982422,133.52410888671875,60.55125045776367,-14.676142692565918,64
6078,1654762440.9134908,12803.2,40043520,124.28359985351562,1828.4039306640625,304.7679138183594,250.53781127929688,68.87603759765625,-14.64594554901123,64
6079,1654762444.2001894,12803.2,40053760,41.540802001953125,1860.0203857421875,-122.13861083984375,-132.02041625976562,24.556171417236328,-14.674362182617188,64
6080,1654762445.7463417,12808.2,40058880,67.48925018310547,1688.2938232421875,-135.65135192871094,-145.97357177734375,25.02168083190918,-14.699461936950684,64
6081,1654762447.379624,12808.2,40064000,37.040611267089844,1639.1312255859375,-125.35798645019531,-128.68209838867188,17.943605422973633,-14.619495391845703,64
6082,1654762449.0274377,12808.2,40069120,76.83807373046875,1835.78125,-84.59907531738281,-96.70624542236328,26.804243087768555,-14.697076797485352,64
6083,1654762450.6711087,12813.2,40074240,15.509620666503906,1665.4964599609375,28.751340866088867,3.7871103286743164,39.650482177734375,-14.686250686645508,64
6084,1654762452.2553518,12813.2,40079360,15.369924545288086,1728.938720703125,42.330101013183594,34.16180419921875,22.807209014892578,-14.638910293579102,64
6085,1654762453.7905183,12813.2,40084480,52.891517639160156,1859.853515625,69.78439331054688,31.872146606445312,52.611305236816406,-14.699057579040527,64
6086,1654762455.3808265,12818.2,40089600,2.1646642684936523,1678.2293701171875,-58.9451904296875,-66.51625061035156,22.412311553955078,-14.841252326965332,64
6087,1654762457.003981,12818.2,40094720,37.33919906616211,1805.6767578125,-76.0011978149414,-81.95664978027344,20.96904754638672,-15.013598442077637,64
6088,1654762458.5844004,12818.2,40099840,69.96277618408203,1487.566650390625,-179.14260864257812,-179.77346801757812,15.590940475463867,-14.9600830078125,64
6089,1654762460.2006197,12818.2,40104960,98.5769271850586,2144.051513671875,-9.839696884155273,-16.440053939819336,21.520557403564453,-14.92020034790039,64
6090,1654762461.7544944,12823.2,40110080,92.00799560546875,1806.907470703125,22.374774932861328,12.374282836914062,25.119766235351562,-15.11927318572998,64
6091,1654762463.3696742,12823.2,40115200,42.853816986083984,1801.6605224609375,-50.99134063720703,-69.10038757324219,33.195167541503906,-15.086118698120117,64
6092,1654762465.0420508,12823.2,40120320,33.09101104736328,1761.5386962890625,388.401123046875,347.5797119140625,55.808475494384766,-14.987059593200684,64
6093,1654762466.7436223,12828.2,40125440,8.679832458496094,1723.9898681640625,117.36170959472656,89.49508666992188,42.823402404785156,-14.95677375793457,64
6094,1654762468.3445208,12828.2,40130560,12.664794921875,1728.129150390625,-122.07341003417969,-133.7657470703125,26.561195373535156,-14.86885929107666,64
6095,1654762469.9905725,12828.2,40135680,141.27149963378906,1601.6898193359375,-182.86648559570312,-176.28411865234375,8.251742362976074,-14.834108352661133,64
6096,1654762471.5255818,12833.2,40140800,37.35503387451172,1877.3577880859375,146.46002197265625,108.40685272216797,52.93016815185547,-14.877005577087402,64
6097,1654762473.1539881,12833.2,40145920,76.78022766113281,1605.2144775390625,184.6573028564453,159.27581787109375,40.233463287353516,-14.851981163024902,64
6098,1654762474.6630964,12833.2,40151040,38.36006164550781,1915.9339599609375,218.33538818359375,191.34933471679688,41.82703399658203,-14.840974807739258,64
6099,1654762477.9654171,12838.2,40161280,64.52952575683594,1909.3541259765625,354.04205322265625,316.38214111328125,52.37031555175781,-14.710387229919434,64
6100,1654762479.4801192,12838.2,40166400,-4.740013599395752,1874.2274169921875,-136.5489501953125,-138.17391967773438,16.312583923339844,-14.687618255615234,64
6101,1654762481.0399258,12843.2,40171520,62.21513366699219,1837.850830078125,-88.09406280517578,-103.01948547363281,29.561481475830078,-14.636056900024414,64
6102,1654762482.7004237,12843.2,40176640,35.4372673034668,1698.6412353515625,-267.3414306640625,-275.24969482421875,22.607656478881836,-14.699400901794434,64
6103,1654762487.517761,12848.2,40192000,55.64910888671875,1902.385986328125,121.94862365722656,102.5544662475586,34.19249725341797,-14.798338890075684,64
6104,1654762489.1411538,12848.2,40197120,30.036283493041992,1670.4703369140625,-128.51416015625,-140.4063720703125,26.55466079711914,-14.662442207336426,64
6105,1654762490.7538633,12853.2,40202240,47.05400085449219,1812.8638916015625,104.40877532958984,75.458984375,43.63601303100586,-14.68622875213623,64
6106,1654762492.3917682,12853.2,40207360,109.9110336303711,1947.4443359375,73.37201690673828,53.348819732666016,34.56041717529297,-14.537223815917969,64
6107,1654762493.9787219,12853.2,40212480,31.19320297241211,1955.8629150390625,-83.61795806884766,-103.71310424804688,34.613670349121094,-14.518527030944824,64
6108,1654762495.572165,12858.2,40217600,45.155921936035156,1618.7974853515625,46.886051177978516,24.73177719116211,36.60923767089844,-14.454963684082031,64
6109,1654762497.0776513,12858.2,40222720,94.79806518554688,1961.1298828125,-214.23019409179688,-211.3964385986328,11.586719512939453,-14.420467376708984,64
6110,1654762498.6261866,12858.2,40227840,20.760007858276367,1549.8570556640625,-82.33143615722656,-106.67149353027344,38.781097412109375,-14.441041946411133,64
6111,1654762500.179825,12858.2,40232960,42.86332321166992,1924.6162109375,107.9137954711914,90.12089538574219,32.2122917175293,-14.419393539428711,64
6112,1654762501.7593462,12863.2,40238080,1.7797162532806396,1682.8043212890625,184.06683349609375,157.68856811523438,40.718597412109375,-14.340325355529785,64
6113,1654762503.3850174,12863.2,40243200,46.11061477661133,1776.875,128.30223083496094,107.87785339355469,34.77747344970703,-14.353102684020996,64
6114,1654762504.9808052,12863.2,40248320,9.329421043395996,1822.2281494140625,-67.54783630371094,-87.01836395263672,33.809852600097656,-14.339323043823242,64
6115,1654762506.594573,12868.2,40253440,1.149613857269287,2124.36572265625,117.98995208740234,98.67073059082031,33.5601921081543,-14.240974426269531,64
6116,1654762508.159462,12868.2,40258560,-73.34481811523438,1873.6297607421875,-24.583072662353516,-35.967105865478516,25.543033599853516,-14.159001350402832,64
6117,1654762511.2733247,12873.2,40268800,1.819075345993042,1631.133056640625,28.916072845458984,19.599803924560547,23.644689559936523,-14.328417778015137,64
6118,1654762512.7557461,12873.2,40273920,39.288082122802734,2022.1336669921875,-72.97216796875,-85.36546325683594,26.7813720703125,-14.388080596923828,64
6119,1654762514.3585188,12873.2,40279040,36.87043762207031,1744.7366943359375,-159.9992218017578,-155.6591796875,9.980413436889648,-14.320452690124512,64
6120,1654762515.913746,12878.2,40284160,64.55940246582031,1845.2711181640625,179.23513793945312,153.30654907226562,40.27573776245117,-14.347158432006836,64
6121,1654762517.598182,12878.2,40289280,24.05982780456543,1421.692626953125,-3.15836238861084,-14.391128540039062,25.53404998779297,-14.301283836364746,64
6122,1654762519.1272678,12878.2,40294400,43.89456558227539,1703.4461669921875,65.20328521728516,47.973968505859375,31.54110336303711,-14.311787605285645,64
6123,1654762525.6834607,12888.2,40314880,18.41676139831543,1733.4033203125,-100.85714721679688,-120.55961608886719,33.98585510253906,-14.283387184143066,64
6124,1654762527.2521863,12888.2,40320000,72.32276153564453,2002.5634765625,-244.24977111816406,-238.35116577148438,8.373697280883789,-14.27231502532959,64
6125,1654762528.8027666,12888.2,40325120,36.8808479309082,1759.9390869140625,-79.45516967773438,-87.38874053955078,22.226764678955078,-14.293195724487305,64
6126,1654762530.321835,12893.2,40330240,67.519775390625,1775.6650390625,8.872395515441895,-12.835786819458008,36.000160217285156,-14.291977882385254,64
6127,1654762531.9266634,12893.2,40335360,18.67049217224121,2075.908203125,-137.55714416503906,-146.27084350585938,22.809125900268555,-14.09542465209961,64
6128,1654762533.5321445,12893.2,40340480,91.83955383300781,1647.800048828125,12.805424690246582,3.6810035705566406,23.156742095947266,-14.032320976257324,64
6129,1654762535.1791465,12893.2,40345600,41.310447692871094,1719.0703125,-15.49343490600586,-30.027374267578125,28.660022735595703,-14.126083374023438,64
6130,1654762536.830384,12898.3,40350720,69.55809020996094,1770.8167724609375,-29.224994659423828,-37.4310302734375,22.357929229736328,-14.151893615722656,64
6131,1654762538.3620436,12898.3,40355840,62.53999710083008,2055.81640625,233.4282989501953,198.70489501953125,49.037261962890625,-14.313861846923828,64
6132,1654762539.9723072,12898.3,40360960,78.10833740234375,1801.436767578125,-194.62220764160156,-187.29400634765625,7.003320693969727,-14.33153247833252,64
6133,1654762541.6557882,12903.3,40366080,18.43967056274414,1600.2015380859375,-54.91493225097656,-67.58108520507812,27.020238876342773,-14.35408878326416,64
6134,1654762543.274016,12903.3,40371200,144.80551147460938,1826.2860107421875,52.669944763183594,31.482219696044922,35.587608337402344,-14.399879455566406,64
6135,1654762544.971061,12903.3,40376320,70.55000305175781,2049.418701171875,62.18543243408203,53.279903411865234,23.290115356445312,-14.384590148925781,64
6136,1654762546.5520034,12908.3,40381440,64.51838684082031,1718.2249755859375,71.9280014038086,55.37505340576172,31.074983596801758,-14.522034645080566,64
6137,1654762549.7620316,12908.3,40391680,47.14456558227539,1804.486572265625,-8.73656940460205,-18.47010040283203,24.12386131286621,-14.39033031463623,64
